"messageKey","","en","de","es","fr","pt","ru","zh","ka"
"blueprint.tips.engineer_c1","Look for missions from factions that are in a Negative state like ’Bust’ or ’Civil unrest’. Some missions spawn with an optional scavenger elimination objective, so be prepared.","Look for missions from factions that are in a Negative state like ’Bust’ or ’Civil unrest’. Some missions spawn with an optional scavenger elimination objective, so be prepared.","","Busca misiones de facciones que se encuentren en un Estado Negativo como 'Quiebra' o 'Disturbios Civiles'. Algunas misiones aparecen con un objetivo opcional de eliminación de carroñeros, así que prepárate.","","","Ищите миссии у фракций, которые находятся в отрицательном состоянии, например, «Спад» или «Гражданские беспорядки». В некоторых миссиях создается дополнительная цель ликвидации мародеров, так что будьте готовы.","",""
"blueprint.tips.engineer_c2","Genetic Repair Meds are most commonly found in industrial settlements. It has no other use than unlocking engineers. You may be able to find a trade for it. These are also available as mission rewards.","Genetic Repair Meds are most commonly found in industrial settlements. It has no other use than unlocking engineers. You may be able to find a trade for it. These are also available as mission rewards.","","Las Medicinas de Reparación Genética son encontradas comunmente en asentamientos industriales. No tienen otro uso a parte de desbloquear al ingeniero. Puede que encuentres un intercambio por ellas. También están disponibles como recompensas de misión.","","","Генно-репаративные препараты чаще всего встречаются в промышленных поселениях. Они не имеет другого использования, кроме как для разблокировки инженера. Их можно продавать. Так же доступны в виде награды за миссии.","",""
"blueprint.tips.engineer_c3","This engineer has been notorious for not unlocking after the requirements are met. The total number of missions you need to complete should be 6 and can be a combination of covert heists and thefts. If it fails to unlock, you can try some additional missions or create a support ticket. You should receive a message once you hand in the 6th mission. A relog is required for this engineer to unlock in the app.","This engineer has been notorious for not unlocking after the requirements are met. The total number of missions you need to complete should be 6 and can be a combination of covert heists and thefts. If it fails to unlock, you can try some additional missions or create a support ticket. You should receive a message once you hand in the 6th mission. A relog is required for this engineer to unlock in the app.","","Este ingeniero es conocido por no desbloquearse cuando se cumplen los requisitos. El número total de misiones que necesitas completar deberían ser 6 y pueden ser una combinación de Atraco y Asalto encubierto. Si no se desbloquea, puedes probar a hacer algunas misiones extras o crear un ticket de soporte. Deberías recibir un mensaje cuando entregues la 6ª misión. Un relogin es necesario para desbloquearlo en el juego.","","","Этот инженер печально известен тем, что не разблокируется после выполнения требований. Общее количество выполненных миссий должно быть 6 и может быть комбинацией тайных краж и ограблений. Если разблокировка не удается, вы можете попробовать некоторые дополнительные миссии или отправить заявку техподдержке. Вы должны получить сообщение после 6-й миссии. Для разблокировки этого инженера требуется заново войти в систему.","",""
"blueprint.tips.engineer_c4","Financial Projections are most often found in tourist settlements. It has no other use than unlocking engineers. If you haven’t collected enough by now, you may be able to find a trade for it.","Financial Projections are most often found in tourist settlements. It has no other use than unlocking engineers. If you haven’t collected enough by now, you may be able to find a trade for it.","Finanzprojektionen finden sich am häufigsten in touristischen Siedlungen. Es hat keinen anderen Gebrauch, als Ingenieure freizuschalten. Wenn Sie inzwischen nicht genug gesammelt haben, können Sie möglicherweise einen Handel dafür finden.","Las proyecciones financieras se encuentran con mayor frecuencia en los asentamientos turísticos. No tiene otro uso que desbloquear ingenieros. Si no ha recolectado lo suficiente por ahora, es posible que pueda encontrar un intercambio para ello.","Les projections financières se trouvent le plus souvent dans les colonies touristiques. Il n’a pas d’autre usage que de déverrouiller les ingénieurs. Si vous n’avez pas suffisamment collecté, vous pourrez peut-être trouver un métier pour cela.","As projeções financeiras são mais frequentemente encontradas em assentamentos turísticos. Não tem outro uso senão desbloquear engenheiros. Se você ainda não se reuniu o suficiente, poderá encontrar uma troca para isso.","Финансовые прогнозы чаще всего встречаются в туристических поселениях. Они не имеет другого использования, кроме как для разблокировки инженера. Их можно продавать.","Finantial Projections在旅游地面站中最常见。它除了解锁工程师以外没有其他用途。如果还没有收集到足够的数量，你可能可以找到愿意交易的玩家。",""
"blueprint.tips.engineer_c5","Biological Samples and Genetic Research are most often found in agricultural settlements. Employee Genetic Data mostly in industrial and high-tech settlements. Biological Samples should spawn the most of the 3. Buying and selling the same materials on a fleetcarrier repeatedly, owned by you or a friend, is a valid way to complete this objective. These are also available as mission rewards. You should receive a message once sold the required materials. A relog is required for this engineer to unlock in the app.","Biological Samples and Genetic Research are most often found in agricultural settlements. Employee Genetic Data mostly in industrial and high-tech settlements. Biological Samples should spawn the most of the 3. Buying and selling the same materials on a fleetcarrier repeatedly, owned by you or a friend, is a valid way to complete this objective. These are also available as mission rewards. You should receive a message once sold the required materials. A relog is required for this engineer to unlock in the app.","","Las Muestras Biológicas y los Estudios Genéticos se encuentran más comúnmente en asentamientos agrícolas. Los Datos Genéticos de Empleados mayormente en asentamientos Industriales y de Alta Tecnología. Las Muestras Biológicas deberían ser las que más aparezcan de los 3. Comprar y vender los mismos materiales repetidamente en un portanaves, tuyo o de un amigo, es un modo válido para desbloquear el objetivo. También están disponibles como recompensas de misión. Deberías recibir un mensaje una vez hayas vendido los materiales requeridos. Un relogin es necesario para desbloquearlo en el juego.","","","Биологические образцы и Материалы генетического исследования чаще всего встречаются в сельскохозяйственных поселениях. Генетические данные работников в основном в промышленных и высокотехнологичных поселениях. Повторная покупка и продажа тех же материалов на флотоносце, принадлежащие вам или другу, является надежным способом для достижения этой цели. Они также доступны в качестве наград миссии. Вы получите сообщение после продажи необходимых материалов. Для разблокировки этого инженера требуется заново войти в игру.","",""
"blueprint.tips.engineer_d1_1","Take missions for the Colonia Council that help you gather materials for unlocking the other Colonia engineers. You can easily combine this with unlocking Rosa and Eleanor.","Take missions for the Colonia Council that help you gather materials for unlocking the other Colonia engineers. You can easily combine this with unlocking Rosa and Eleanor.","Nehmen Sie Missionen für den Colonia Council, mit denen Sie Materialien sammeln können, um die anderen Colonia -Ingenieure freizuschalten. Sie können dies leicht mit dem Entsperren von Rosa und Eleanor kombinieren.","Tome misiones para el Consejo de Colonia que lo ayudan a reunir materiales para desbloquear a los otros ingenieros de Colonia. Puedes combinar esto fácilmente con el desbloqueo de Rosa y Eleanor.","Prenez des missions pour le Conseil de Colonia qui vous aident à rassembler des matériaux pour déverrouiller les autres ingénieurs de Colonia. Vous pouvez facilement combiner cela avec le déverrouillage de Rosa et Eleanor.","Pegue missões para o Conselho da Colonia que o ajudam a reunir materiais para desbloquear os outros engenheiros da Colonia. Você pode combinar isso facilmente com desbloquear Rosa e Eleanor.","Возьмите миссии для Совета Колонии, которые помогут вам собрать материалы для разблокировки других инженеров Colonia. Вы можете легко объединить это с разблокировкой Розы и Элеоноры.","接受Colonial Council给予材料来解锁其他Colonia工程师的任务。你可以将这和解锁Baltanos和Rosa的要求简单地一起完成。",""
"blueprint.tips.engineer_d1_2","Recipes are most often found in tourist settlements. It has no other use than unlocking engineers. If you haven’t collected enough by now, you may be able to find a trade for it. You can easily combine this with unlocking Baltanos and Eleanor.","Recipes are most often found in tourist settlements. It has no other use than unlocking engineers. If you haven’t collected enough by now, you may be able to find a trade for it. You can easily combine this with unlocking Baltanos and Eleanor.","Rezepte sind am häufigsten in touristischen Siedlungen zu finden. Es hat keinen anderen Gebrauch, als Ingenieure freizuschalten. Wenn Sie inzwischen nicht genug gesammelt haben, können Sie möglicherweise einen Handel dafür finden. Sie können dies leicht mit dem Entsperren von Baltanos und Eleanor kombinieren.","Las recetas se encuentran con mayor frecuencia en los asentamientos turísticos. No tiene otro uso que desbloquear ingenieros. Si no ha recolectado lo suficiente por ahora, es posible que pueda encontrar un intercambio para ello. Puedes combinar esto fácilmente con desbloqueo de Baltanos y Eleanor.","Les recettes se trouvent le plus souvent dans les colonies touristiques. Il n’a pas d’autre usage que de déverrouiller les ingénieurs. Si vous n’avez pas suffisamment collecté, vous pourrez peut-être trouver un métier pour cela. Vous pouvez facilement combiner cela avec le déverrouillage de Baltanos et Eleanor.","As receitas são mais frequentemente encontradas em assentamentos turísticos. Não tem outro uso senão desbloquear engenheiros. Se você ainda não se reuniu o suficiente, poderá encontrar uma troca para isso. Você pode combinar isso facilmente com o desbloqueio de Baltanos e Eleanor.","Рецепты чаще всего встречаются в туристических поселениях. Они не имеет другого использования, кроме как для разблокировки инженера. Если вы уже достаточно собрали достаточно, продавайте остальное. Вы можете легко объединить это с разблокировкой Балтанос и Элеоноры.","Recipes在旅游地面站中最常见。它除了解锁工程师以外没有其他用途。如果还没有收集到足够的数量，你可能可以找到愿意交易的玩家。你可以将这和解锁Baltanos和Rosa的要求简单地一起完成。",""
"blueprint.tips.engineer_d1_3","Take missions at a station and use Apex to fly you around between mission locations. You can easily combine this with unlocking Baltanos and Rosa.","Take missions at a station and use Apex to fly you around between mission locations. You can easily combine this with unlocking Baltanos and Rosa.","Nehmen Sie Missionen an einer Station und verwenden Sie Apex, um Sie zwischen den Missionsstandorten herumzufliegen. Sie können dies leicht mit dem Entsperren von Baltanos und Rosa kombinieren.","Tome misiones en una estación y use Apex para volar entre los lugares de misión. Puedes combinar esto fácilmente con desbloqueo de Baltanos y Rosa.","Prenez des missions dans une station et utilisez Apex pour vous faire voler entre les emplacements de la mission. Vous pouvez facilement combiner cela avec le déverrouillage de Baltanos et Rosa.","Pegue missões em uma estação e use o Apex para voar entre os locais da missão. Você pode combinar isso facilmente com o desbloqueio de Baltanos e Rosa.","Возьмите миссии на станции и используйте Apex, чтобы летать между местами миссии. Вы можете легко объединить это с разблокировкой Балтанос и Розы.","在一个站点接受任务并让Apex载你飞往各个任务点。你可以将这和解锁Baltanos和Rosa的要求简单地一起完成。",""
"blueprint.tips.engineer_d2","See hints for Baltanos, Rosa or Eleanor. Once you unlock one of them, you will learn about Yi Shen.","See hints for Baltanos, Rosa or Eleanor. Once you unlock one of them, you will learn about Yi Shen.","Siehe Hinweise für Baltanos, Rosa oder Eleanor. Sobald Sie einen von ihnen entsperren, werden Sie etwas über Yi Shen lernen.","Ver sugerencias para Baltanos, Rosa o Eleanor. Una vez que desbloqueas uno de ellos, aprenderás sobre Yi Shen.","Voir des indices pour Baltanos, Rosa ou Eleanor. Une fois que vous aurez déverrouillé l’un d’eux, vous en apprendrez sur Yi Shen.","Veja Dicas para Baltanos, Rosa ou Eleanor. Depois de desbloquear um deles, você aprenderá sobre Yi Shen.","См. Подсказки для Балтанос, Розы и Элеоноры. Как только вы разблокируете их всех, вы разблокируете И Шень.","参见Baltanos，Rosa或Eleanor的提示。只要你解锁了其中一个，你就会发现Yi Shen。",""
"blueprint.tips.engineer_d3","See hints for Baltanos, Rosa and Eleanor. Once you unlock all of them, you will unlock Yi Shen.","See hints for Baltanos, Rosa and Eleanor. Once you unlock all of them, you will unlock Yi Shen.","Siehe Hinweise für Baltanos, Rosa und Eleanor. Sobald Sie alle entsperren, werden Sie Yi Shen freischalten.","Ver sugerencias para Baltanos, Rosa y Eleanor. Una vez que los desbloqueas todos, desbloquearás Yi Shen.","Voir des indices pour Baltanos, Rosa et Eleanor. Une fois que vous les déverrouillez tous, vous débloquerez Yi Shen.","Veja Dicas para Baltanos, Rosa e Eleanor. Depois de desbloquear todos eles, você desbloqueará Yi Shen.","См. Подсказки для Балтанос, Розы и Элеоноры. Как только вы разблокируете их все, вы разблокируете Yi Shen.","参见Baltanos，Rosa和Eleanor的提示。只要你解锁了全部三个，你就会解锁Yi Shen。",""
"ingredient.c3.covert","6 Covert Heist/Covert Theft Missions","6 Covert Heist/Covert Theft Missions","","6 misiones de Robo Encubierto/Atraco Encubierto","","","6 выполненных миссий на Тайное ограбление и Тайную кражу","",""
"ingredient.a1.fly","Fly 100 Ly in shuttles","Fly 100 Ly in shuttles","Fliege 100 Ly in Shuttles","Vuela 100 Al en lanzaderas","Voyagez 100 années-lumière dans les navettes","Voar 100 Ly em ônibus","100 св. лет на шатлах Apex Interstellar","乘坐Apex飞船飞行100光年",""
"ingredient.b1.conflict","10 Surface conflict zones","10 Surface conflict zones","10 Konfliktzonen an der Oberfläche","10 zonas de conflicto de superficie","10 Zones de conflit de surface","10 Zonas de conflito de superfície","Участие в 10 зонах конфликта на поверхности","10个地面冲突区域",""
"ingredient.b5.sirius","Unfriendly reputation or lower with Sirius Corporation","Unfriendly reputation or lower with Sirius Corporation","Unfreundlicher Ruf oder niedriger bei Sirius Corporation","Reputación enemistada o inferior con Sirius Corporation","Réputation hostile ou inférieure avec Sirius Corporation","Reputação hostil ou inferior com a Sirius Corporation","Недружественная репутация или ниже с Корпорацией Сириус","与Sirius Corporation达到不友好(Unfrienly)或更低的声望",""
"ingredient.c1.restore","10 Restore or Reactivation Missions","10 Restore or Reactivation Missions","10 Wiederherstellungs- oder Reaktivierungsmissionen","10 misiones de restauración o reactivación","10 Missions de restauration ou de réactivation","10 missões de restauração ou reativação","10 миссий по восстановлению или повторной активации реактора в поселениях","10个恢复(Restore)或重新激活(Reactivation)任务",""
"ingredient.d1.1.colonia.rep","Friendly reputation with the Colonia Council","Friendly reputation with the Colonia Council","Freundlicher Ruf beim Colonia Council","Reputación amistosa con el Ayuntamiento de Colonia","Réputation amicale avec le Conseil Colonia","Reputação amigável com o Conselho de Colônia","Дружелюбная репутация с Советом Колонии","与Colonia Council达到友好(Friendly)声望",""
"ingredient.d1.3.colonia.travel","Visit and get scanned by patrol in 5 settlements in the Colonia system","Visit and get scanned by patrol in 5 settlements in the Colonia system","Besuchen Sie und lassen Sie sich von einer Patrouille in 5 Siedlungen im Colonia-System scannen","Visite y sea escaneado por patrullas en 5 asentamientos en el sistema de Colonia","Visitez et faites-vous scanner par une patrouille dans 5 colonies du système Colonia","Visite e seja escaneado por patrulhas em 5 assentamentos no sistema Colonia","Посетить и быть просканированным охраной в 5 поселениях в системе Colonia","造访Colonia星系内的5个地面站并在其中被扫描",""
