"messageKey","","en","de","es","fr","pt","ru","zh"
"power.perk.increase_salvage_profit","Up to {0} increase salvage profits in your power’s territory. Unlocks at ranks {1}","","Up to {0} increase salvage profits in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento de ganancias por salvamento en territorio de tu potencia. Desbloqueado al rango {1}","Up to {0} increase salvage profits in your power’s territory. Unlocks at ranks {1}","Up to {0} increase salvage profits in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за продажу спасенного имущества на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内至多增加 {0} 打捞的利润。于等级 {1} 解锁"
"power.perk.increase_bounty_payout","Up to {0} increase in bounty payouts in your power’s territory. Unlocks at ranks {1}","","Up to {0} increase in bounty payouts in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento de pago de recompensas en territorio de tu potencia. Desbloqueado al rango {1}","Jusqu’à {0} d’augmentation des gains liés aux primes dans le territoire de votre puissance. Déverrouillé aux rangs {1}","Up to {0} increase in bounty payouts in your power’s territory. Unlocks at ranks {1}","{0} к полученным наградам на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内至多增加 {0} 赏金价值。于等级 {1} 解锁"
"power.perk.increase_search_and_rescue_payout","Up to {0} increased search and rescue payout in your power’s territory. Unlocks at ranks {1}","","Up to {0} increased search and rescue payout in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento del pago por busqueda y rescate en territorio de tu potencia. Desbloqueado al rango {1}","Jusqu’à {0} d’augmentation des gains recherche et sauvetage dans le territoire de votre puissance. Déverrouillé aux rangs {1}","Up to {0} increased search and rescue payout in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за поиск и спасение на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内至多增加 {0} 搜寻与救援的收入。于等级 {1} 解锁"
"power.perk.increase_mining_commodity_payout","Up to {0} increase in mining commodity payouts in your power’s territory. Unlocks at ranks {1}","","Up to {0} increase in mining commodity payouts in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento del pago de mercancías de minería en territorio de tu potencia. Desbloqueado al rango {1}","Jusqu’à {0} d’augmentation des gains liés aux marchandises de minage dans le territoire de votre puissance. Déverrouillé aux rangs {1}","Up to {0} increase in mining commodity payouts in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за продажу шахтерских товаров на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内至多增加 {0} 矿物货物的利润。于等级 {1} 解锁"
"power.perk.increase_imperial_slaves_commodity_payout","Up to {0} increase in imperial slaves commodity payouts in your power’s territory. Unlocks at ranks {1}","","Up to {0} increase in imperial slaves commodity payouts in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento del pago de mercancía de esclavos imperiales en territorio de tu potencia. Desbloqueado al rango {1}","Up to {0} increase in imperial slaves commodity payouts in your power’s territory. Unlocks at ranks {1}","Up to {0} increase in imperial slaves commodity payouts in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за продажу Имперских рабов на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内至多增加 {0} 帝国奴隶货物的利润。于等级 {1} 解锁"
"power.perk.increase_trade_bond_sales_award","Up to {0} awarded trade bond on sales in your power’s territory. Unlocks at ranks {1}","","Up to {0} awarded trade bond on sales in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento del valor de bonos de combate otorgados en territorio de tu potencia. Desbloqueado al rango {1}","Up to {0} awarded trade bond on sales in your power’s territory. Unlocks at ranks {1}","Up to {0} awarded trade bond on sales in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за торговлю на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内卖出货物时至多给予 {0} 的交易债券。于等级 {1} 解锁"
"power.perk.increase_trade_bond_rare_goods_award","Up to {0} awarded trade bond for rare goods sales in your power’s territory. Unlocks at ranks {1}","","Up to {0} awarded trade bond for rare goods sales in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento de bonos comerciales por las ventas de mercancías raras en el territorio de tu potencia, se desbloquea en el rango {1}","Up to {0} awarded trade bond for rare goods sales in your power’s territory. Unlocks at ranks {1}","Up to {0} awarded trade bond for rare goods sales in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за торговлю редкими товарами на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内卖出稀有货物时至多给予 {0} 的交易债券。于等级 {1} 解锁"
"power.perk.increase_organics_data_sales","Up to {0} increased organics data sales in your power’s territory. Unlocks at ranks {1}","","Up to {0} increased organics data sales in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento en la venta de datos de escaneos orgánicos en territorio de tu potencia. Desbloqueado al rango {1}","Jusqu’à {0} d’augmentation des ventes de données organiques dans le territoire de votre puissance. Déverrouillé aux rangs {1}","Up to {0} increased organics data sales in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за сдачу биоданных на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内卖出生物数据时至多增加 {0} 价值。于等级 {1} 解锁"
"power.perk.increase_technology_commodity_profit","Up to {0} increase in technology commodity profits in your power’s territory. Unlocks at ranks {1}","","Up to {0} increase in technology commodity profits in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento en las ganancias con mercancías de tecnología en territorio de tu potencia. Desbloqueado al rango {1}","Jusqu’à {0} d’augmentation des profits liés aux marchandises technologiques dans le territoire de votre puissance. Déverrouillé aux rangs {1}","Up to {0} increase in technology commodity profits in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за продажу технологических товаров на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内至多增加 {0} 科技货物的利润。于等级 {1} 解锁"
"power.perk.increase_black_market_profits","Up to {0} increase in black market profits in your power’s territory. Unlocks at ranks {1}","","Up to {0} increase in black market profits in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento de ganancias en el mercado negro en territorio de tu potencia. Desbloqueado al rango {1}","Jusqu’à {0} d’augmentation des profits liés au marché noir dans le territoire de votre puissance. Déverrouillé aux rangs {1}","Up to {0} increase in black market profits in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за торговлю на черном рынке на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内至多增加 {0} 黑市利润。于等级 {1} 解锁"
"power.perk.increase_exploration_data_sales","Up to {0} increased exploration data sales in your power’s territory. Unlocks at ranks {1}","","Up to {0} increased exploration data sales in your power’s territory. Unlocks at ranks {1}","Hasta {0} de aumento en las ventas de datos de exploración en territorio de tu potencia. Desbloqueado al rango {1}","Jusqu’à {0} d’augmentation des ventes de données d’exploration dans le territoire de votre puissance. Déverrouillé aux rangs {1}","Up to {0} increased exploration data sales in your power’s territory. Unlocks at ranks {1}","{0} повышение прибыли за сдачу исследовательских данных на территории вашей державы. Открывается на ранге {1}","在你的权力所控制的星系内卖出探索数据时至多增加 {0} 价值。于等级 {1} 解锁"
"power.perk.title.rank_decal","Rank Decal","","Rank Decal","Emblema del rango","Sticker de rang","Rank Decal","Наклейка рейтинга","等级贴花"
"power.perk.title.reduced_rebuy_by_opposing_power","Reduced rebuy opposing power","","Reduced rebuy opposing power","Reducción de recompra por por otra potencia","Réduction rachat (puissance adverse)","Reduced rebuy opposing power","Снижение повторной закупки","敌对击杀购回减免"
"power.perk.title.reduced_rebuy_in_own_territory","Reduced rebuy own territory","","Reduced rebuy own territory","Reducción de recompra en territorio propio","Réduction rachat (territoire propre)","Reduced rebuy own territory","Снижение повторной закупки на вашей терр.","己方领土购回减免"
"power.perk.title.reduced_weapon_module_cost_in_own_territory","Weapon module cost","","Weapon module cost","Costo de modulo de Arma","Coût modules d’armement","Weapon module cost","Цена оружия","武器模块价格"
"power.perk.title.reduced_rearm_prices_in_own_territory","Rearm prices","","Rearm prices","Precios de rearme","Prix réapprovisionnements","Rearm prices","Цена боеприпасов","装弹价格"
"power.perk.title.reduced_bounty_value_in_own_territory","Reduced bounty","","Reduced bounty"," Recompensa reducida","Mises à prix réduites","Reduced bounty","Снижение штрафов и наград за голову","赏金减免"
"power.perk.title.reduced_refuel_prices_in_own_territory","Reduced refuel","","Reduced refuel","Repostaje reducido","Réduction carburant","Reduced refuel","Цена топлива","加油折扣"
"power.perk.title.reduced_repair_prices_in_own_territory","Reduced repair","","Reduced repair","Reparación reducida","Réduction réparations","Reduced repair","Цена ремонта","维修折扣"
"power.perk.title.increase_food_and_medicine_profit","Food and medicine profits","","Food and medicine profits","Ganancias por alimentos y medicinas","Profits nourriture et médicaments","Food and medicine profits","Прибыль от продажи еды и мед. товаров","食物与药品利润"
"power.perk.title.increase_minor_faction_reputation","Minor faction reputation","","Minor faction reputation","Reputación de la facción menor","Réputation faction mineure","Minor faction reputation","Репутация с малой фракцией","派系声望"
"power.perk.title.increase_salvage_profit","Salvage profits","","Salvage profits","Ganancias por salvamento","Salvage profits","Salvage profits","Бонус выплат за продажу спасенного имущества","打捞利润"
"power.perk.title.increase_bounty_payout","Bounty payouts","","Bounty payouts","Pago por recompensas","Gains des primes","Bounty payouts","Бонус к наградам","赏金获取"
"power.perk.title.increase_search_and_rescue_payout","Search and rescue payouts","","Search and rescue payouts","Pagos por busqueda y rescate","Gains Recherche et Sauvetage","Search and rescue payouts","Бонус выплат за поиск и спасение","搜寻与救援收入"
"power.perk.title.increase_mining_commodity_payout","Mining commodity payouts","","Mining commodity payouts","Pagos por mercancías de minería","Gains marchandises de minage","Mining commodity payouts","Цена шахтерских товаров","矿物货物收入"
"power.perk.title.increase_imperial_slaves_commodity_payout","Imperial slaves commodity payouts","","Imperial slaves commodity payouts","Pagos por mercancías de esclavos imperiales","Gains marchandises esclaves impériaux","Imperial slaves commodity payouts","Цена Имперских рабов","帝国奴隶货物收入"
"power.perk.title.increase_trade_bond_sales_award","Trade bond on sales","","Trade bond on sales","Bonos comerciales en ventas","Trade bond on sales","Trade bond on sales","Прибыль торговли","卖出货物给予贸易债券"
"power.perk.title.increase_trade_bond_rare_goods_award","Trade bonds on rare goods","","Trade bonds on rare goods","Bonos comerciales en mercancías raras","Trade bonds on rare goods","Trade bonds on rare goods","Прибыль торговли редкими товарами","卖出稀有货物给予贸易债券"
"power.perk.title.increase_organics_data_sales","Organics data sales","","Organics data sales","Venta de datos orgánicos","Ventes données organiques","Organics data sales","Прибыль за продажу биоданных","生物数据收入"
"power.perk.title.increase_technology_commodity_profit","Technology commodity profits","","Technology commodity profits","Ganancias por mercancías de tecnología","Gains marchandises technologiques","Technology commodity profits","Прибыль за продажу технологических товаров","科技货物利润"
"power.perk.title.increase_black_market_profits","Black market profits","","Black market profits","Ganancias en el mercado negro","Profits marché noir","Black market profits","Прибыль за торговлю на черном рынке","黑市利润"
"power.perk.title.increase_exploration_data_sales","Exploration data sales","","Exploration data sales","Venta de datos de exploración","Ventes données d’exploration","Exploration data sales","Прибыль за продажу исследовательских данных","探索数据收入"
