"messageKey","","en","de","es","fr","pt","ru","zh"
"blueprint.description.horizons.engineer_a3a_unlock","Initial contract: 25 units of Sensor Fragments - these are found by visiting HIP 14479 and looking for Signal Sources called Anomaly Detected [Threat 4]"". In these you will find an Unknown Artifact floating in space. You need to carefully shoot this object so it shatters and collect the fragments. Each bit you collect contains 3 Unknown Fragments.""","Initial contract: 25 units of Sensor Fragments - these are found by visiting HIP 14479 and looking for Signal Sources called Anomaly Detected [Threat 4]"". In these you will find an Unknown Artifact floating in space. You need to carefully shoot this object so it shatters and collect the fragments. Each bit you collect contains 3 Unknown Fragments.""","Erstvertrag: 25 Einheiten von Sensorfragmenten - Diese werden durch den Besuch der HIP 14479 und die Suche nach Signalquellen gefunden, die als Anomalie bezeichnet werden [Bedrohung 4]. "" Es zerbricht und sammelt die Fragmente. Jedes Bit, das Sie sammeln, enthält 3 unbekannte Fragmente. ""","Contrato inicial: 25 unidades de fragmentos de sensor - se encuentran visitando HIP 14479 y buscando fuentes de Señal de Origen no Humano [amenaza 4]. En estos aparecerá un Sensor Thargoide flotando en el espacio. Destruyelo y recolecta los fragmentos. Cada trozo que recogas contiene 3 fragmentos de sensor Thargoide.","Contrat initial: 25 unités de fragments de capteurs - Ceux-ci se trouvent en visitant HIP 14479 et en recherchant des sources de signal appelées anomalies détectées [menace 4]. Dans celles-ci, vous trouverez un artefact inconnu flottant dans l’espace. Vous devez tirer dessus et collecter les fragments. Chaque fragment que vous collectez contient 3 unités.","Contrato inicial: 25 unidades de fragmentos de sensores - Estes são encontrados visitando o HIP 14479 e procurando fontes de sinal chamadas anomalias detectadas [ameaças 4] "". Ele quebra e coleta os fragmentos. Cada porção que você coleta contém 3 fragmentos desconhecidos. ""","Первоначальный контракт: 25 единиц фрагментов датчиков - они обнаруживаются при посещении тазобедренного сустава 14479 и поиска источников сигналов, называемых аномалией, обнаруженными [угроза 4] ». В них вы найдете неизвестный артефакт, плавающий в космосе. Вам нужно тщательно снять этот объект, так что Он разбивает и собирает фрагменты. Каждый из них собирает, который вы собираете, содержит 3 неизвестных фрагмента ».","解锁要求：25单位的Sensor Fragments——在HIP 14479 星系的信号点Anomaly Detected [Threat 4] 可以找到。在信号点中你会看到一个Unknown Artifact漂浮在太空中。你需要小心地射击这个物体使其碎裂，并收集产生的碎片。每个碎片都包含3单位的Sensor Fragments。"
"blueprint.description.horizons.engineer_a3b_invite","Gain access: Gain combat rank Dangerous or higher.","Gain access: Gain combat rank Dangerous or higher.","Zugriff gewinnen: Kampffähigkeiten gewinnen gefährlich oder höher.","Obtención de Acceso: Llegar a rango de combate Peligroso o superior.","Invitation: Gagnez le rang de combat Vétéran ou supérieur.","Ganhe acesso: ganho de combate Rank perigoso ou superior.","Получите доступ: выигрыш боевой ранги опасно или выше.","会面要求：战斗等级达到Dangerous或更高。"
"blueprint.description.horizons.engineer_a3b_learn","Learn about: Reach level 3 and 33% reputation with Marco Qwent.","Learn about: Reach level 3 and 33% reputation with Marco Qwent.","Erfahren Sie mehr über: Ruf der Stufe 3 und 33% mit Marco Qwent.","Descubrimiento: Alcanzar una reputación de nivel 3 y 33% con Marco Qwent.","Découverte: Atteindre la réputation de niveau 3 et 33% avec Marco Qwent.","Descobrimento: Alcance Nível 3 e 33% de reputação com Marco Qwent.","Узнайте о репутации уровня 3 и 33% с Марко Квентом.","如何发现：与Macro Qwent的声望达到3级33%。"
"blueprint.description.horizons.engineer_a3b_unlock","Initial contract: 25T of Kongga Ale.","Initial contract: 25T of Kongga Ale.","Erstvertrag: 25T von Kongga Ale.","Contrato inicial: 25t de Cerveza Kongga.","Contrat initial: 25T de bière de Kongga.","Contrato inicial: 25t de Cerveja de Kongga","Первоначальный контракт: 25T Kongga Ale.","解锁要求：25吨的Kongga Ale。"
"blueprint.description.horizons.engineer_a3c_invite","Gain access: When you have visited a system at least 5,000Ly from your original start system.","Gain access: When you have visited a system at least 5,000Ly from your original start system.","Zugriff erhalten: Wenn Sie ein System mindestens 5.000 von Ihrem ursprünglichen Startsystem besucht haben.","Obtención de Acceso: visitar un sistema al menos a 5000 años luz de tu sistema de inicio.","Invitation: lorsque vous avez visité un système à au moins 5 000 al à partir de votre système de départ d’origine.","Ganhe acesso: quando você visitar um sistema pelo menos 5.000 anos do seu sistema de início original.","Доступ к получению: когда вы посетили систему не менее 5000 лет из своей первоначальной системы начала.","会面要求：抵达一个距离你的起始星系至少五千光年的星系。"
"blueprint.description.horizons.engineer_a3c_learn","Learn about: Reach level 3 and 33% reputation with Marco Qwent.","Learn about: Reach level 3 and 33% reputation with Marco Qwent.","Erfahren Sie mehr über: Ruf der Stufe 3 und 33% mit Marco Qwent.","Descubrimiento: Alcanzar una reputación de nivel 3 y 33% con Marco Qwent.","Découverte: Atteindre la réputation de niveau 3 et 33% avec Marco Qwent.","Descobrimento: Alcance Nível 3 e 33% de reputação com Marco Qwent.","Узнайте о репутации уровня 3 и 33% с Марко Квентом.","如何发现：与Macro Qwent的声望达到3级33%。"
"blueprint.description.horizons.engineer_a3c_unlock","Initial contract: 25 units of Sensor Fragments.","Initial contract: 25 units of Sensor Fragments.","Erstvertrag: 25 Einheiten von Sensorfragmenten.","Contrato inicial: 25 unidades de fragmentos de sensor.","Contrat initial: 25 unités de fragments de capteur.","Contrato inicial: 25 unidades de fragmentos de sensores.","Первоначальный контракт: 25 единиц фрагментов датчиков.","解锁要求：25单位的Sensor Fragments。"
"blueprint.description.horizons.engineer_a_invite","Gain access: Travel at least 300Ly away from your start system.","Gain access: Travel at least 300Ly away from your start system.","Zugang erhalten: Reisen Sie mindestens 300 LY von Ihrem Startsystem weg.","Obtención de Acceso: Viaja al menos 300 años luz desde tu sistema de inicio.","Invitation: voyager à au moins 300 al de votre système de départ.","Ganhe acesso: viaje a pelo menos 300Al distante do seu sistema de início.","Получите доступ: путешествуйте не менее 300LY вдали от вашей системы старта.","会面要求：离开你的起始星系至少三百光年。"
"blueprint.description.horizons.engineer_a_learn","Learn about: Revealed by default.","Learn about: Revealed by default.","Erfahren Sie über: standardmäßig enthüllt.","Descubrimiento: Revelado por defecto.","Découverte: révélé par défaut.","Descobrimento: revelado por padrão.","Узнайте о: раскрыто по умолчанию.","如何发现：默认已知。"
"blueprint.description.horizons.engineer_a_unlock","Initial contract: 3T of Soontill relics - obtain these at Cheranovsky City station in Ngurii.","Initial contract: 3T of Soontill relics - obtain these at Cheranovsky City station in Ngurii.","","","","","Первоначальный контракт: 3т Реликвии Сунтилла - Получите их в Cheranovsky City в системе Ngurii.","解锁要求：3吨的Sooltill Relics——在Ngurii星系的Cheranovsky City空间站购买它们。"
"blueprint.description.horizons.engineer_b1_invite","Gain access: Gain exploration rank Surveyor or higher.","Gain access: Gain exploration rank Surveyor or higher.","Zugriff auf Gewinn: Erkundungsrangvermesser oder höher.","Obtención de Acceso: Llegar a rango Topógrafo en exploración o superior.","Invitation: Gagner le rang d’éclaireur ou supérieur en exploration","Ganhe acesso: ganho de exploração Surveyor ou superior.","Доступ к получению: экспертиз ранга разведки или выше.","会面要求：探索等级达到Surveyor或更高。"
"blueprint.description.horizons.engineer_b1_learn","Learn about: Reach level 3 and 33% reputation with The Dweller.","Learn about: Reach level 3 and 33% reputation with The Dweller.","Erfahren Sie mehr über: Ruf des Level 3 und 33% mit dem Bewohner.","Descubrimiento: Alcanzar una reputación de nivel 3 y 33% con The Dweller.","Découverte: Atteindre la réputation de niveau 3 et 33% avec Le Dweller","Descobrimento: Alcance Nível 3 e 33% de reputação com o morador.","Узнайте о репутации уровня 3 и 33% с жителем.","如何发现：与The Dweller的声望达到3级33%。"
"blueprint.description.horizons.engineer_b1_unlock","Initial contract: Mine 10T of Osmium.","Initial contract: Mine 10T of Osmium.","Erstvertrag: Mine 10t Osmium.","Contrato inicial: Minar 10t de Osmio.","Contrat initial: miner 10t d’osmium.","Contrato inicial: minere 10t de ósmio.","Первоначальный контракт: шахта 10T осмия.","解锁要求：开采10吨的Osmium。"
"blueprint.description.horizons.engineer_b2_invite","Gain access: When you have bought or sold goods at fifty different stations.","Gain access: When you have bought or sold goods at fifty different stations.","Zugang erhalten: Wenn Sie Waren an fünfzig verschiedenen Stationen gekauft oder verkauft haben.","Obtención de Acceso: Comprar o vender productos en cincuenta estaciones diferentes.","Invitation: lorsque vous avez acheté ou vendu des marchandises dans cinquante stations différentes.","Ganhe acesso: quando você comprar ou vender mercadorias em cinquenta estações diferentes.","Получите доступ: когда вы купили или продали товары на пятьдесят разных станциях.","会面要求：在50个不同的空间站买入或卖出过商品。"
"blueprint.description.horizons.engineer_b2_learn","Learn about: Reach level 3 and 33% reputation with The Dweller.","Learn about: Reach level 3 and 33% reputation with The Dweller.","Erfahren Sie mehr über: Ruf des Level 3 und 33% mit dem Bewohner.","Descubrimiento: Alcanzar una reputación de nivel 3 y 33% con The Dweller.","Découverte: Atteindre la réputation de niveau 3 et 33% avec Le Dweller.","Descobrimento: Alcance Nível 3 e 33% de reputação com o morador.","Узнайте о репутации уровня 3 и 33% с жителем.","如何发现：与The Dweller的声望达到3级33%。"
"blueprint.description.horizons.engineer_b2_unlock","Initial contract: 200T of gold, which can be bought or mined.","Initial contract: 200T of gold, which can be bought or mined.","Erstvertrag: 200T Gold, der gekauft oder abgebaut werden kann.","Contrato inicial: 200t de oro, que puede ser comprado o minado.","Contrat initial: 200t d’or, qui peut être acheté ou extrait.","Contrato inicial: 200t de ouro, que pode ser comprado ou extraído.","Первоначальный контракт: 200 Т. Золота, которое можно купить или добывать.","解锁要求：200吨黄金，可以通过购买或开采获得。"
"blueprint.description.horizons.engineer_b2a_invite","Gain access: Gain exploration rank Surveyor or higher.","Gain access: Gain exploration rank Surveyor or higher.","Zugriff auf Gewinn: Erkundungsrangvermesser oder höher.","Obtención de Acceso: Llegar a rango Topógrafo en exploración o superior.","Invitation: Gagner le rang d’éclaireur ou supérieur en exploration","Ganhe acesso: ganho de exploração Surveyor ou superior.","Доступ к получению: экспертиз ранга разведки или выше.","会面要求：探索等级达到Surveyor或更高。"
"blueprint.description.horizons.engineer_b2a_learn","Learn about: Reach level 3 and 33% reputation with Lei Cheung.","Learn about: Reach level 3 and 33% reputation with Lei Cheung.","Erfahren Sie mehr über: Ruf der Stufe 3 und 33% mit Lei Cheung.","Descubrimiento: Alcanzar una reputación de nivel 3 y 33% con Lei Cheung.","Découverte: Atteindre la réputation de niveau 3 et 33% avec Lei Cheung.","Descobrimento: Alcance Nível 3 e 33% de reputação com Lei Cheung.","Узнайте о репутации уровня 3 и 33% с Lei Cheung.","如何发现：与Lei Cheung的声望达到3级33%。"
"blueprint.description.horizons.engineer_b2a_unlock","Initial contract: 50 units of Classified Scan Databanks.","Initial contract: 50 units of Classified Scan Databanks.","Erstvertrag: 50 Einheiten klassifizierter Scan -Datenbanken.","Contrato inicial: 50 unidades de Datos de Escáner Clasificados.","Contrat initial: 50 unités de banques de données de numérisation classifiées.","Contrato inicial: 50 unidades de bancos de dados de varredura classificados.","Первоначальный контракт: 50 единиц классифицированных данных сканирования.","解锁要求：50单位的Classified Scan Databanks。"
"blueprint.description.horizons.engineer_b_invite","Gain access: You must do business at at least five black markets before he will see you.","Gain access: You must do business at at least five black markets before he will see you.","Zugang erhalten: Sie müssen bei mindestens fünf Schwarzen Märkten Geschäfte machen, bevor er Sie sehen wird.","Obtención de Acceso: Debe hacer negocios en al menos cinco mercados negros antes de recibir la invitación.","Invitation: vous devez faire des affaires à au moins cinq marchés noirs","Ganhe acesso: você deve fazer negócios em pelo menos cinco mercados negros antes que ele o veja.","Получите доступ: вы должны вести бизнес как минимум на пять черных рынков, прежде чем он увидит вас.","会面要求：你必须在至少五个黑市交易过。"
"blueprint.description.horizons.engineer_b_learn","Learn about: Revealed by default.","Learn about: Revealed by default.","Erfahren Sie über: standardmäßig enthüllt.","Descubrimiento: revelado por defecto.","Découverte: révélé par défaut.","Descobrimento: revelado por padrão.","Узнайте о: раскрыто по умолчанию.","如何发现：默认已知。"
"blueprint.description.horizons.engineer_b_unlock","Initial contract: 500K Credits donation.","Initial contract: 500K Credits donation.","Erstvertrag: 500K Credits Spende.","Contrato inicial: Donación de 500k de créditos.","Contrat initial: Don des crédits 500k.","Contrato inicial: Faça uma doação de 500k de créditos.","Первоначальный контракт: 500 тыс. Кредитов пожертвования.","解锁要求：捐赠500,000信用点。"
"blueprint.description.horizons.engineer_c1_invite","Gain access: When you have earned more than fifty combat bonds.","Gain access: When you have earned more than fifty combat bonds.","Zugriff erhalten: Wenn Sie mehr als fünfzig Kampfbindungen verdient haben.","Obtención de Acceso: Cuando has obtenido más de cincuenta bonos de combate.","Invitation: lorsque vous avez gagné plus de cinquante primes de combat.","Ganhe acesso: quando você ganhou mais de cinquenta títulos de combate.","Получите доступ: когда вы заработали более пятидесяти боевых облигаций.","会面要求：获得超过50个战斗债券。"
"blueprint.description.horizons.engineer_c1_learn","Learn about: Reach level 3 and 33% reputation with Felicity Farseer.","Learn about: Reach level 3 and 33% reputation with Felicity Farseer.","Erfahren Sie mehr über: Ruf der Stufe 3 und 33% mit Felicity Farseer.","Descubrimiento: Alcanzar una reputación de nivel 3 y 33% con Felicity Farseer.","Découverte: Atteindre la réputation de niveau 3 et 33% avec Felicity Farseer.","Descobrimento: Alcance Nível 3 e 33% de reputação com Felicity Farseer.","Узнайте о репутации уровня 3 и 33% с Felicity Farseer.","如何发现：与Felicity Farseer的声望达到3级33%。"
"blueprint.description.horizons.engineer_c1_unlock","Initial contract: 1M Credits worth of combat bonds.","Initial contract: 1M Credits worth of combat bonds.","Erstvertrag: 1M Credits im Wert von Kampfanleihen.","Contrato inicial: 1 millón de créditos en bonos de combate.","Contrat initial: 1M Crédits de primes de combat.","Contrato inicial: Doe 1M em créditos de combate.","Первоначальный контракт: 1 млн кредитов на боевые облигации.","解锁要求：价值1,000,000信用点的战斗债券。"
"blueprint.description.horizons.engineer_c1a_invite","Gain access: Reach Friendly status with the Federation.","Gain access: Reach Friendly status with the Federation.","Zugang erhalten: Erreichen Sie einen freundlichen Status mit der Föderation.","Obtención de Acceso: Alcance el estado amistoso con la Federación.","Invitation: Atteignez le statut amical avec la Fédération.","Ganhe acesso: alcance o status amigável com a federação.","Получите доступ: достичь дружеского статуса с федерацией.","会面要求：与联邦获得友好地位。"
"blueprint.description.horizons.engineer_c1a_learn","Learn about: Reach level 3 and 33% reputation with Juri Ishmaak.","Learn about: Reach level 3 and 33% reputation with Juri Ishmaak.","Erfahren Sie mehr über: Ruf von Level 3 und 33% Ruf bei Juri Ishmaak.","Alcanzar una reputación de nivel 3 y 33% con Juri Ismaak.","Découverte: Atteindre la réputation de niveau 3 et 33% avec Juri Ishmaak.","Descobrimento: Alcance Nível 3 e 33% de reputação com Juri Ismaak.","Узнайте о репутации уровня 3 и 33% с Юри Ишмааком.","如何发现：与Juri Ishmaak的声望达到3级33%。"
"blueprint.description.horizons.engineer_c1a_unlock","Initial contract: 1M Credits worth of Combat Bonds.","Initial contract: 1M Credits worth of Combat Bonds.","Erstvertrag: 1M Credits im Wert von Kampfanleihen.","Contrato inicial: 1 millón de créditos en bonos de combate.","Contrat initial: 1M Crédits de primes de combat.","Contrato inicial: 1M créditos no valor de títulos de combate.","Первоначальный контракт: 1 млн кредитов на боевые облигации.","解锁要求：价值1,000,000信用点的战斗债券。"
"blueprint.description.horizons.engineer_c1b_invite","Gain access: Gain rank Midshipman or higher with the Federal Navy.","Gain access: Gain rank Midshipman or higher with the Federal Navy.","Zugriff erhalten: Gewinnrang Midshipman oder höher mit der Bundesmarine.","Obtención de Acceso: Llegue a rango Guardamarina o superior con la Armada Federal.","Invitation: Gagnez du rang Matelot ou plus avec la marine fédérale.","Ganhe acesso: Ganhe Patente de Aspirante ou superior com a Marinha Federal.","Получите доступ: выиграйте ранжирование мичмана или выше с федеральным флотом.","会面要求：联邦海军军阶达到Midshipman或更高。"
"blueprint.description.horizons.engineer_c1b_learn","Learn about: Reach level 3 and 33% reputation with Juri Ishmaak.","Learn about: Reach level 3 and 33% reputation with Juri Ishmaak.","Erfahren Sie mehr über: Ruf von Level 3 und 33% Ruf bei Juri Ishmaak.","Descubrimiento: Alcanzar una reputación de nivel 3 y 33% con Juri Ismaak.","Découverte: Atteindre la réputation de niveau 3 et 33% avec Juri Ishmaak.","Descobrimento: Alcance Nível 3 e 33% de reputação com Juri Ismaak.","Узнайте о репутации уровня 3 и 33% с Юри Ишмааком.","如何发现：与Juri Ishmaak的声望达到3级33%。"
"blueprint.description.horizons.engineer_c1b_unlock","Initial contract: 50 units of Aberrant Shield Pattern Analysis.","Initial contract: 50 units of Aberrant Shield Pattern Analysis.","Erstvertrag: 50 Einheiten einer aberranten Schildmusteranalyse.","Contrato inicial: 50 unidades de Análisis de Patrones de Escudo Aberrante.","Contrat initial: 50 unités de données d’analyse de bouclier aberrante.","Contrato inicial: 50 unidades de análise de padrão de escudo aberrante.","Первоначальный контракт: 50 единиц анализа аберрантного щита.","解锁要求：50单位的Aberrant Shield Pattern Analysis。"
"blueprint.description.horizons.engineer_c_invite","Gain access: Reach the rank of Scout in Exploration.","Gain access: Reach the rank of Scout in Exploration.","Zugriff erhalten: Erreichen Sie den Scout in Exploration.","Obtención de Acceso: Llegar a rango de Explorador o superior en exploración.","Invitation: atteignez le grade de Voyageur en exploration.","Ganhe acesso: alcance o posto de escoteiro na exploração.","Доступ к получению: достигните ранга скаута в исследовании.","会面要求：探索等级达到Scout或更高。"
"blueprint.description.horizons.engineer_c_learn","Learn about: Revealed by default.","Learn about: Revealed by default.","Erfahren Sie über: standardmäßig enthüllt.","Descubrimiento: Revelado por defecto.","Découverte: révélé par défaut.","Descobrimento: revelado por padrão.","Узнайте о: раскрыто по умолчанию.","如何发现：默认已知。"
"blueprint.description.horizons.engineer_c_unlock","Initial contract: 1T of Meta-Alloys - obtain these from Darnielle’s Progress planetary base in Maia or Thargoid barnacle sites.","Initial contract: 1T of Meta-Alloys - obtain these from Darnielle’s Progress planetary base in Maia or Thargoid barnacle sites.","Erstvertrag: 1t Meta -Alloys - Erhalten Sie diese von Darnielle’s Progress Planetary Base in Maia- oder Thargoid -Barnacle -Standorten.","Contrato inicial: 1t de Metaaleaciones - Puedes obtenerlo en la estación planetaria Darnielles Progress en el sistema Maia, o en los Percebes Thargoide.","Contrat initial: 1t de méta-alliages - Obtenez-les à partir de la base planétaire Darnielle’s Progress dans Maia ou les sites de Barnacle Thargoid.","Contrato inicial: Forneça 1T de meta-ligas - Obtenha-as da base planetária de progresso de Darnielle nos locais de Maia ou Thargoid Barnacle.","Первоначальный контракт: 1t мета -сплав - получить их от планетарной базы Progress Darnielle в Мейи или Thargoid Barnacle.","解锁要求：1吨的Meta Alloy——在Maia星系中的Darnielle’s Progress地面站购买，或是在Thargoid barnacle结构获取。"
"blueprint.description.horizons.engineer_d1_invite","Gain access: Gain combat rank Expert or higher.","Gain access: Gain combat rank Expert or higher.","Zugriff erhalten: Gewinnkämpfe Rangexperte oder höher.","Obtención de Acceso: Llegue a rango Experto de combate o superior.","Invitation: Gagnez rang de combat Expert ou supérieur.","Ganhe acesso: ganho de combate especialista ou superior.","Доступ к получению: эксперт по борьбе с боем или выше.","会面要求：战斗等级达到Expert或更高。"
